ID,FIELD,RA,DEC,z_mean,AB115,AB150,AB200,AB277,AB356,AB410,AB444,AB606,AB814,AB105,AB125,AB160,galfit_FIELD,galfit_CATID,galfit_RA,galfit_DEC,galfit_F200W_MAG,galfit_F200W_MAG_ERR,galfit_F200W_RE,galfit_F200W_RE_ERR,galfit_F200W_N,galfit_F200W_N_ERR,galfit_F200W_Q,galfit_F200W_Q_ERR,galfit_F200W_PA,galfit_F200W_PA_ERR,galfit_F200W_FLAG,galfit_F356W_MAG,galfit_F356W_MAG_ERR,galfit_F356W_RE,galfit_F356W_RE_ERR,galfit_F356W_N,galfit_F356W_N_ERR,galfit_F356W_Q,galfit_F356W_Q_ERR,galfit_F356W_PA,galfit_F356W_PA_ERR,galfit_F356W_FLAG,FLUX_115,FLUX_150,FLUX_200,FLUX_277,FLUX_356,FLUX_410,FLUX_444,FLUX_606,FLUX_814,FLUX_105,FLUX_125,FLUX_140,FLUX_160
84618,9,214.86902050399797,52.811890637704,0.29715662842912327,21.09705188563662,20.961685529871225,20.84471739284865,21.15357040183646,21.58602677537682,21.66955533745244,21.77263223291298,21.893747973275172,21.425158108047295,inf,21.118322437153545,21.045604994910175,b'       9',2832,214.86902050399797,52.811890637704,20.6961,0.002,1.1078069,0.1059,1.6334,0.0041,0.5327,0.0007,48.032593,0.089,0,21.4237,0.0017,1.1235629,0.0884,1.5833,0.0034,0.5366,0.0006,49.2713,0.0751,0,13218.410832125142,14973.584854156352,16676.81238155048,12547.922834393463,8425.37597235787,7801.495548410435,7094.913530301225,6346.010855789535,9770.94923205592,0.0,12961.970393334888,13341.385661236029,13859.8331478495
84678,9,214.86619374337192,52.80930160517057,0.20605507333589151,21.36948742791104,21.271468339559497,21.20041943863398,21.671100747699032,22.049306195140943,22.168882170752575,22.29939339062533,22.067052779197276,21.660285311632443,inf,21.430445501396573,21.33681261736463,b'       9',2911,214.86619374337192,52.80930160517057,21.0648,0.0034,0.81887996,0.1055,2.1028,0.0062,0.8016,0.0003,-23.1975,0.0121,0,21.8416,0.0029,0.891459,0.1255,2.1937,0.0072,0.8116,0.0015,-23.9144,0.3209,0,10285.017354363139,11256.740751400326,12018.000688191796,7790.398990420407,5498.921525322309,4925.463801761375,4367.597852188544,5409.771085495624,7868.389956171145,0.0,9723.481661160378,10143.056807477278,10599.245540099877
84928,9,214.9332755066422,52.858113240940725,0.700400887303154,20.751717100301526,20.2660566015281,19.823761558441497,19.551471563560767,19.750190065426402,19.992259788955298,20.10913207455852,23.149558647660335,21.704853610481308,inf,20.70496385361676,20.340075559116997,b'       9',3244,214.9332755066422,52.858113240940725,19.6716,0.0,0.522636,1e-04,4.0843,0.0,0.4125,0.0,-75.3929,0.0,0,19.6375,0.0008,0.48009297,0.0293,3.9716,0.0077,0.3894,0.0004,-75.181,0.0296,0,18168.252619552553,28416.943211814043,42706.63729883558,54879.65525944639,45700.81802557381,36567.56856847347,32835.767369792055,1996.0735550254512,7551.940434099032,0.0,18967.690674892823,22459.822205328383,26544.208277167916
84983,9,214.92782170030094,52.85105600381036,0.7288855751726045,20.933636189505037,20.593809322658114,20.30162134496741,20.100772593465653,20.33904217397813,20.59736943240708,20.728492863790883,23.155113383091436,21.67902468754096,inf,20.924213944395827,20.657893959148794,b'       9',3315,214.92782170030094,52.85105600381036,20.0094,0.0029,0.584838,0.135,8.0,0.0328,0.762,0.0011,21.2238,0.1595,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,15365.458507577654,21012.429578039424,27501.18844747105,33089.557739839314,26569.484627230566,20943.64303088438,18561.06341277691,1985.8875209172422,7733.74992797813,0.0,15499.383433179772,18168.507764032463,19808.081595773176
85175,9,214.93044013977996,52.85251150631565,0.8571246666541719,23.702471615899327,23.7407734433837,23.67202838334223,23.620653947317184,23.785447429415584,23.979419497733687,24.126287450417536,24.36320126138303,23.855405574548755,inf,23.81448808673359,23.89904129601936,b'       9',3562,214.93044013977996,52.85251150631565,23.7034,0.002,0.146625,0.0178,1.1811,0.0087,0.4432,0.0016,-72.2048,0.1557,0,23.8066,0.0019,0.114312,0.0105,1.5892,0.0155,0.7097,0.0028,-64.1642,0.3906,0,1199.5306617371,1157.9521745669417,1233.6405794827938,1293.416571984204,1111.2736795571113,929.4632029302027,811.8672446271258,652.7088412301322,1041.92814655212,0.0,1081.9439563184017,1149.2847892653956,1000.8833889561507
85212,9,214.86329438832908,52.80262855125117,0.540590031298533,22.42616278075485,22.10061699609749,21.889027931595386,21.824992433506843,22.17819399799611,22.453642454603603,22.535836830892567,24.328605997567273,23.146968537804526,inf,22.461394869899223,22.202421947378518,b'       9',3606,214.86329438832908,52.80262855125117,22.0872,0.0013,0.202809,0.0074,1.0925,0.0025,0.6384,0.0003,-39.73,0.0102,0,22.4007,0.0016,0.18933,0.0212,1.0262,0.0098,0.658,0.0024,-41.3013,0.3159,0,3886.2871598109045,5245.0931032522585,6373.659043840042,6760.876870291256,4883.401146221115,3789.160646514541,3512.8957980809505,673.8412618801445,2000.8410311893574,0.0,3762.201498233013,4316.633088380729,4775.636040514386
85351,9,214.94043757081027,52.85872673430077,0.46609583761725454,22.462691587078428,22.03886371703038,21.749694431590257,21.619451513085586,22.028786115994155,22.17236056932541,22.14620740008418,24.00586529741227,23.16565543453908,inf,22.46842220984643,22.13005109493799,b'       9',3762,214.94043757081027,52.85872673430077,21.7205,0.0006,0.126798,0.0055,1.2869,0.0043,0.6248,0.0008,28.3769,0.0982,0,22.0218,0.0004,0.116955,0.0029,1.2381,0.0034,0.6358,0.0007,28.675797,0.0796,0,3757.7109053992813,5552.064632729288,7246.398732323096,8169.949926679256,5603.837764146413,4909.709227851609,5029.409988424956,907.0973141593282,1966.698679495382,0.0,3737.929586440378,4248.249844137583,5104.809760850266
85520,9,214.94001476843334,52.85722489576583,0.6562298506842801,22.607899035266982,22.516131146431576,22.37906238837002,22.32539371789391,22.609718710602486,22.876583162297123,22.94162173427938,23.50484623970832,22.918855404201622,inf,22.671044818391422,22.596342478885447,b'       9',3981,214.94001476843334,52.85722489576583,22.3512,0.0007,0.51560694,0.0106,1.0325,0.0009,0.6795,0.0,-17.243301,0.0004,0,22.5744,0.0002,0.51116997,0.0035,1.0894,0.0003,0.6805,0.0,-15.821701,0.0004,0,3287.3079186669124,3577.235577807163,4058.5887260549644,4264.248573463886,3281.8030610525448,2566.6505007574356,2417.41552168183,1439.0023531267218,2468.640435542747,0.0,3101.5734661652455,3162.7749515215755,3322.484843420544
85548,9,214.86221970937157,52.801851735463,0.5625665312177084,19.59127145999504,19.186767305437183,18.926931438303214,18.844583230204485,19.221687279529295,19.525776579780427,19.593495692463993,21.750943653598938,20.396363082191304,inf,19.57861041411592,19.26212146918348,b'       9',4017,214.86221970937157,52.801851735463,18.8624,0.0013,0.636276,0.0434,3.8181,0.0047,0.8421,0.0004,-42.3312,0.0642,0,19.1829,0.0007,0.59629196,0.0157,3.651,0.0013,0.8467,0.0002,-42.0132,0.0775,0,52904.35403565231,76787.95077734724,97550.033905559,105236.57565442701,74357.55280469704,56193.92507629862,52796.08544047542,7238.065994570864,25203.14668776273,0.0,53524.89627479577,62156.23290916115,71639.31298125249
85727,9,214.86158761651546,52.803626821694756,0.6148035549559647,22.087242837927143,21.528459716220482,20.99637447482207,20.589667050733674,20.738514814242407,20.860531824978064,20.914104696465802,23.852497651178474,22.957904798445856,inf,22.102278082117937,21.59029816660015,b'       9',4238,214.86158761651546,52.803626821694756,20.9752,0.0002,0.340962,0.0067,1.8529,0.001,0.2569,1e-04,-68.023895,0.0011,0,20.7895,0.0008,0.24544798,0.0078,1.971,0.0073,0.2401,0.0006,-68.5389,0.0317,0,5310.102017703639,8884.154724327775,14502.744972593693,21092.7487595234,18390.522753524972,16435.664596484414,15644.371536431057,1044.7224793130601,2381.4314272502047,0.0,5237.074682709258,6553.511030362802,8392.294843371483
